468,624,"[1106523, 844179, 8090521, 1044078, 8090537]"
469,630,"[916122, 1070820, 1000753, 1018740, 893018]"
470,631,"[1022097, 5569230, 1004906, 993638, 852856]"
471,632,"[1029743, 916122, 849202, 985999, 1043751]"
472,633,"[8090537, 12302069, 1119761, 844179, 1106523]"
473,636,"[1106523, 1029743, 5585510, 12810393, 899624]"
474,637,"[926905, 1037840, 899624, 1004906, 998119]"
475,638,"[1029743, 878996, 844179, 971922, 1044078]"
476,640,"[1106523, 849202, 5569230, 5585510, 1020581]"
477,641,"[1126899, 1070820, 885863, 999858, 1040807]"
478,643,"[944534, 1023720, 854405, 1105488, 5569845]"
479,644,"[5569471, 885863, 8065410, 999270, 916122]"
480,647,"[1029743, 8090536, 1043751, 8090537, 1044078]"
481,648,"[839419, 1081177, 857503, 852856, 1055425]"
482,650,"[1029743, 1106523, 5569230, 916122, 844179]"
483,652,"[832678, 1051211, 1067695, 5585510, 5569845]"
484,653,"[1037840, 5569230, 844179, 1004906, 1043751]"
485,654,"[944137, 1040807, 933835, 834117, 5568489]"
486,655,"[1112238, 916122, 1044078, 999858, 986912]"
487,658,"[1044078, 1029743, 1081177, 866211, 1018740]"
488,659,"[12810393, 1044078, 863447, 985999, 8090521]"
489,660,"[971922, 1126899, 872137, 986912, 866211]"
490,661,"[1044078, 899624, 1000753, 5569230, 6442594]"
491,662,"[983584, 1029743, 8090537, 916122, 1027168]"
492,663,"[8090521, 8090537, 878996, 8090509, 5569845]"
493,665,"[935317, 5585510, 993638, 1029743, 1025611]"
494,666,"[844179, 1044078, 957063, 1106523, 916122]"
495,667,"[1072523, 1004906, 1044078, 831628, 910673]"
496,668,"[5569471, 8090537, 948650, 6034857, 940947]"
497,669,"[1126899, 951412, 1018740, 1082185, 1112238]"
498,670,"[1029743, 933835, 909714, 916122, 909268]"
499,671,"[1029743, 1128016, 1097001, 8090521, 899624]"
500,672,"[1044078, 8090537, 8090532, 965267, 12810393]"
501,673,"[1106523, 866211, 916122, 1029743, 1068719]"
502,674,"[1029743, 863447, 1068719, 874972, 1044078]"
503,675,"[910673, 1044078, 944534, 1004906, 893018]"
504,676,"[1106523, 957951, 1013928, 899624, 1081177]"
505,680,"[823704, 844179, 12301109, 916122, 1004906]"
506,681,"[890695, 5568378, 892531, 1027168, 866211]"
507,684,"[1106523, 1050851, 1012587, 844179, 965766]"
508,685,"[1050851, 916122, 863447, 12810393, 1101010]"
509,687,"[8090521, 5569230, 916122, 1029743, 8090537]"
510,690,"[1037840, 844179, 1029743, 883003, 835098]"
511,691,"[5569471, 1070820, 1044078, 834117, 1012587]"
512,692,"[985999, 878996, 844179, 1024306, 866211]"
513,693,"[1029743, 8090536, 849202, 1087102, 844179]"
514,694,"[1037840, 1029743, 916122, 844179, 1106523]"
515,695,"[1029743, 1122358, 933835, 892531, 995965]"
516,696,"[1126899, 901062, 971922, 983584, 878996]"
517,697,"[1070820, 916122, 857503, 1044078, 1087102]"
518,698,"[8090537, 1106523, 866211, 863447, 1044078]"
519,699,"[1043751, 899624, 1029743, 902172, 823704]"
520,700,"[1101010, 935317, 1029743, 1106523, 5569845]"
521,701,"[835098, 944137, 10344585, 1106523, 866211]"
522,702,"[8177622, 1029743, 865456, 5569230, 899624]"
523,703,"[5569230, 946995, 1043751, 940947, 1018740]"
524,705,"[1106523, 1029743, 1081177, 878996, 6442594]"
525,706,"[1029743, 834117, 5569230, 916122, 5569471]"
526,707,"[1029743, 5569471, 1127831, 902172, 844179]"
527,708,"[1029743, 866211, 1004906, 916122, 838186]"
528,709,"[12810393, 844179, 1075368, 1044078, 993638]"
529,710,"[1106523, 1044078, 5569230, 8090521, 999714]"
530,711,"[1037840, 1068719, 983584, 1026118, 1029743]"
531,712,"[1070820, 999270, 902172, 1137775, 872137]"
532,713,"[1029743, 5569471, 1051211, 5569230, 10344585]"
533,714,"[8090537, 5568378, 1126899, 1044078, 844179]"
534,715,"[1087102, 965267, 986912, 916122, 1044078]"
535,716,"[916122, 985999, 930118, 999858, 838186]"
536,717,"[6442594, 986912, 940947, 1087102, 1106523]"
537,718,"[1029743, 844179, 916122, 5585510, 1097001]"
538,719,"[933835, 819978, 1106523, 1040807, 957736]"
539,720,"[863447, 909714, 831628, 913210, 1029743]"
540,721,"[1126899, 892531, 1087102, 1029743, 1106523]"
541,722,"[854852, 916122, 1126899, 1106523, 985999]"
542,723,"[878996, 1105488, 999104, 909268, 5569845]"
543,725,"[1106523, 1044078, 1126899, 957063, 899624]"
544,726,"[1000237, 995965, 863447, 892531, 998119]"
545,727,"[1106523, 1038663, 957736, 1025611, 1042438]"
546,728,"[1029743, 1013928, 986912, 844179, 976199]"
547,729,"[1029743, 1106523, 5569230, 916122, 844179]"
548,730,"[1126899, 1122358, 1070702, 1029743, 1106523]"
549,731,"[1029743, 986912, 1018740, 933835, 8090521]"
550,733,"[5569471, 1029743, 866211, 838186, 1106523]"
551,734,"[1070702, 1000753, 1029743, 831628, 854852]"
552,735,"[1106523, 949023, 982469, 901062, 957736]"
553,736,"[1029743, 839419, 857503, 1070820, 8090521]"
554,740,"[1024306, 6034857, 916122, 1018740, 965267]"
555,741,"[916122, 1112238, 844179, 1022097, 1018740]"
556,742,"[1106523, 1004906, 1037840, 1081177, 983584]"
557,743,"[1106523, 1051323, 1070820, 1122358, 897954]"
558,744,"[5569230, 844179, 1051323, 1024306, 916122]"
559,745,"[854852, 901062, 1127831, 6034857, 1000237]"
560,747,"[866211, 8090537, 5569230, 854405, 1137775]"
561,748,"[1106523, 8090521, 8090509, 1044078, 5585510]"
562,749,"[1029743, 1122358, 866211, 1051323, 12810393]"
563,750,"[866211, 1044078, 1018740, 8090537, 1106523]"
564,752,"[986912, 933835, 12301405, 835098, 863447]"
565,753,"[1029743, 1004906, 916122, 1044078, 1070820]"
566,754,"[866211, 1062002, 1126899, 857503, 901062]"
567,755,"[885863, 878996, 8090440, 1105488, 957736]"
568,757,"[5569471, 852856, 1044078, 838186, 5569230]"
569,759,"[986912, 1000237, 1029743, 1106523, 5569230]"
570,761,"[1106523, 1029743, 1056509, 909714, 901062]"
571,762,"[986912, 1070820, 930118, 1044078, 9245106]"
572,764,"[1029743, 878996, 1106523, 965766, 930118]"
573,766,"[901062, 1127831, 965267, 1026118, 946995]"
574,767,"[1042907, 1004906, 1027168, 1070820, 12810393]"
575,768,"[1029743, 834117, 913210, 844179, 9245106]"
576,769,"[1106523, 1029743, 5569230, 1126899, 871611]"
577,770,"[5569230, 1029743, 1044078, 986912, 863447]"
578,771,"[940947, 916122, 6034857, 844179, 999270]"
579,773,"[909714, 916122, 957736, 1127831, 849202]"
580,776,"[1029743, 916122, 1068292, 999270, 1101010]"
581,777,"[857503, 1070820, 839419, 866211, 6602697]"
582,779,"[5569230, 976199, 5568489, 1040807, 901062]"
583,781,"[854405, 910673, 12946027, 878996, 1127831]"
584,784,"[5569230, 1081177, 854852, 5569471, 983584]"
585,786,"[5569230, 1106523, 933835, 986912, 893018]"
586,787,"[957736, 999104, 5569230, 5569845, 866211]"
587,788,"[5569230, 1029743, 5569845, 8090537, 8090509]"
588,789,"[883003, 1018740, 1101010, 1081177, 1043751]"
589,790,"[1029743, 5569230, 8090537, 878996, 1112238]"
590,793,"[1029743, 1106523, 872137, 857503, 5569845]"
591,794,"[1042907, 896613, 1126899, 854852, 8090532]"
592,795,"[1029743, 1043751, 1044078, 910032, 913210]"
593,796,"[993638, 896613, 1024306, 916122, 901062]"
594,798,"[986912, 866211, 1004906, 937292, 940947]"
595,799,"[1126899, 916122, 901062, 878996, 844179]"
596,800,"[995965, 8090537, 5569230, 1029743, 8090532]"
597,801,"[1029743, 857503, 9245106, 828106, 916122]"
598,802,"[986912, 8090537, 983584, 1024306, 1106523]"
599,803,"[1044078, 1106523, 1004906, 844179, 907631]"
600,804,"[1029743, 5569230, 8090521, 1101010, 957063]"
601,805,"[899624, 916122, 1029743, 1038663, 893018]"
602,806,"[1029743, 866211, 5569471, 1024306, 857503]"
603,807,"[838186, 1029743, 6034857, 878996, 965267]"
604,808,"[1029743, 1016800, 908318, 916122, 986912]"
605,810,"[993638, 1026118, 1024306, 896613, 828106]"
606,811,"[1029743, 866211, 916122, 834117, 1062002]"
607,813,"[874972, 1050851, 834117, 6034857, 866211]"
608,814,"[854405, 1020581, 1004906, 916122, 1044078]"
609,816,"[1075368, 1029743, 916122, 1055425, 866211]"
610,817,"[1070820, 8090440, 1106523, 857503, 866211]"
611,818,"[1029743, 1004906, 901062, 985999, 5569471]"
612,820,"[8090509, 1106523, 5568489, 1004906, 8090521]"
613,822,"[940947, 8090521, 8090537, 865528, 995896]"
614,823,"[5585510, 986912, 5569845, 913210, 5569230]"
615,824,"[1106523, 874972, 823704, 948650, 1068719]"
616,825,"[913210, 971922, 854405, 1132771, 1018740]"
617,826,"[1029743, 1106523, 5569230, 916122, 844179]"
618,829,"[1101010, 1132771, 1018740, 1137775, 880150]"
619,830,"[1106523, 1029743, 899624, 878996, 5569230]"
620,831,"[957736, 916122, 5569230, 890695, 1128016]"
621,836,"[1126899, 1037840, 854852, 893018, 1081177]"
622,837,"[901062, 1126899, 8090532, 993638, 1000237]"
623,840,"[1029743, 1112238, 1135258, 863447, 1040807]"
624,841,"[1106523, 1044078, 844179, 916122, 831628]"
625,842,"[1037840, 986912, 999779, 1029743, 5585510]"
626,844,"[1127831, 1026118, 986912, 1027168, 8090440]"
627,845,"[8090537, 1055425, 944836, 916122, 892531]"
628,846,"[8090521, 1004906, 5569845, 1119761, 1044078]"
629,847,"[1023720, 823704, 8090440, 1024306, 952163]"
630,848,"[1070820, 1044078, 1075368, 878996, 1051211]"
631,850,"[1044078, 823990, 986912, 1004906, 863447]"
632,852,"[1106523, 1126899, 1127831, 901062, 878996]"
633,853,"[916122, 985999, 1126899, 1026118, 852856]"
634,854,"[823990, 899624, 1027168, 844179, 12946027]"
635,855,"[1029743, 986912, 838186, 5569230, 1050851]"
636,856,"[844179, 1042438, 930118, 1029743, 1068719]"
637,857,"[5569230, 8090521, 8090537, 6442594, 910032]"
638,858,"[1070820, 866211, 1127831, 849202, 5569230]"
639,859,"[1075368, 5569230, 5569471, 874972, 880150]"
640,861,"[899624, 5585510, 1106523, 1072523, 823990]"
641,862,"[1038663, 1029743, 908318, 5585510, 1068719]"
642,863,"[1029743, 1119761, 916122, 5585510, 910673]"
643,864,"[1101010, 1029743, 8090521, 866211, 899624]"
644,865,"[1106523, 899624, 1038663, 844179, 1075368]"
645,866,"[1106523, 1044078, 844179, 8090537, 983584]"
646,867,"[983584, 1106523, 5569230, 986912, 866211]"
647,868,"[5569471, 8090521, 5569230, 834117, 8090536]"
648,869,"[857503, 1044078, 5585510, 852856, 913210]"
649,871,"[866211, 834117, 1029743, 854852, 5569845]"
650,875,"[5569471, 1126899, 951412, 866211, 986912]"
651,876,"[1023720, 916122, 878996, 1122358, 866211]"
652,877,"[1126899, 1000237, 12810393, 878996, 1127831]"
653,878,"[1106523, 8090537, 838186, 1044078, 910673]"
654,879,"[946995, 839656, 916122, 844179, 12301109]"
655,880,"[866211, 1112238, 910673, 1023720, 1029743]"
656,881,"[1029743, 890695, 1012587, 1044078, 916122]"
657,882,"[1029743, 8090521, 1106523, 957063, 5569230]"
658,883,"[8090440, 857503, 951412, 916122, 872137]"
659,884,"[986912, 1106523, 933835, 1029743, 993638]"
660,885,"[1106523, 1040807, 866211, 5569327, 5568378]"
661,886,"[1070820, 1029743, 916122, 933835, 1013928]"
662,887,"[916122, 823990, 880150, 866211, 885863]"
663,888,"[1000237, 10344585, 916122, 6034857, 1029743]"
664,889,"[1070820, 1127831, 1126899, 8090532, 1055425]"
665,891,"[866211, 8090537, 983584, 1106523, 8065410]"
666,893,"[1106523, 872137, 874972, 1029743, 946995]"
667,894,"[1081177, 854852, 1127831, 1029743, 8177622]"
668,895,"[1112238, 866211, 999104, 957736, 1000237]"
669,897,"[5569374, 1070820, 5569845, 1029743, 1101010]"
670,898,"[1029743, 951412, 1127831, 5569471, 909268]"
671,900,"[986912, 5569230, 1018740, 1068719, 976199]"
672,903,"[878996, 1126899, 6034857, 1138443, 999104]"
673,904,"[1106523, 965267, 866211, 1044078, 1127831]"
674,906,"[839419, 948670, 878996, 965267, 1126899]"
675,907,"[986912, 916122, 985999, 12810393, 944534]"
676,908,"[1070820, 916122, 1029743, 1106523, 5569471]"
677,909,"[1029743, 844179, 976199, 5569845, 1056509]"
678,911,"[10344585, 901062, 1126899, 985999, 1024306]"
679,913,"[1070820, 1029743, 866211, 5569230, 957736]"
680,914,"[1044078, 986912, 1029743, 848029, 857503]"
681,915,"[880150, 1112238, 1068719, 896613, 1004906]"
682,916,"[1126899, 1075368, 5569845, 1029743, 6602697]"
683,919,"[1029743, 993638, 983584, 1106523, 998119]"
684,920,"[1106523, 1097001, 982469, 1004906, 832678]"
685,922,"[1126899, 908318, 835098, 940947, 878996]"
686,924,"[1029743, 8090537, 5569845, 849202, 1067695]"
687,926,"[1138443, 971922, 1000237, 948670, 839656]"
688,927,"[986912, 965267, 930118, 1087102, 878996]"
689,928,"[1029743, 835098, 986912, 5569845, 1127831]"
690,929,"[1070820, 1044078, 896862, 1004906, 5569230]"
691,930,"[1016800, 1127831, 1029743, 835098, 1029743]"
692,931,"[1029743, 834117, 883003, 1044078, 844179]"
693,934,"[1004906, 885863, 1106523, 933835, 1135258]"
694,935,"[1132771, 935317, 1126899, 913210, 908318]"
695,936,"[1029743, 1106523, 983584, 8090521, 8090537]"
696,937,"[1126899, 995965, 839656, 948670, 5585510]"
697,939,"[1106523, 1044078, 1132771, 5585510, 1012587]"
698,940,"[1037840, 1006184, 1050851, 839656, 5568378]"
699,941,"[916122, 890695, 1128016, 5569327, 5569374]"
700,942,"[1029743, 951412, 935317, 1044078, 12810393]"
701,943,"[1106523, 1012587, 5569230, 1044078, 8090521]"
702,944,"[1106523, 1132771, 1101010, 865528, 965267]"
703,946,"[866211, 1106523, 863447, 1127831, 832678]"
704,947,"[883003, 916122, 834117, 8090537, 1070702]"
705,949,"[1029743, 971922, 933835, 5568378, 940947]"
706,951,"[1029743, 940947, 5569230, 844179, 910032]"
707,952,"[1075368, 1029743, 8090521, 1037840, 998119]"
708,953,"[1029743, 6034857, 893018, 839419, 866211]"
709,954,"[1029743, 1106523, 5569230, 916122, 844179]"
710,955,"[1106523, 1029743, 866211, 839656, 844179]"
711,956,"[1070820, 874972, 998119, 940947, 899624]"
712,957,"[986912, 8090537, 1068719, 878996, 12301100]"
713,959,"[1106523, 1004906, 1127831, 12301109, 1128016]"
714,960,"[1070820, 1126899, 857503, 957951, 1023720]"
715,961,"[986912, 1070820, 5569471, 916122, 1062128]"
716,964,"[1106523, 8090537, 8090521, 1051323, 1029743]"
717,965,"[844179, 8090537, 8090521, 1044078, 5569230]"
718,967,"[1044078, 1127831, 5585510, 1029743, 1106523]"
719,968,"[1075368, 1029743, 916122, 983584, 5569327]"
720,969,"[1029743, 1112238, 5569845, 5569230, 1029743]"
721,971,"[1075368, 866211, 6602697, 819978, 1106523]"
722,972,"[916122, 1062128, 832678, 1029743, 1106523]"
723,973,"[944836, 1127831, 878996, 965267, 866211]"
724,974,"[1106523, 944137, 5585510, 1044078, 1029743]"
725,975,"[5569471, 5569327, 995965, 892531, 909268]"
726,976,"[1127831, 1029743, 866211, 902172, 5568729]"
727,978,"[1070820, 1127831, 916122, 8090532, 1062002]"
728,979,"[1029743, 944836, 899624, 965267, 874972]"
729,981,"[866211, 940947, 1029743, 878996, 5569230]"
730,982,"[1075368, 1106523, 5569230, 1029743, 1038663]"
731,983,"[1029743, 8090521, 834117, 5569230, 5569471]"
732,984,"[5569471, 1106523, 901062, 1018740, 1029743]"
733,985,"[1029743, 7139529, 880150, 999858, 1040807]"
734,986,"[5569845, 1029743, 8090521, 8090440, 5569230]"
735,987,"[1070820, 986912, 849202, 1044078, 5569471]"
736,988,"[1070820, 926905, 5569374, 1012587, 957951]"
737,989,"[1029743, 1106523, 986912, 985999, 899624]"
738,991,"[1029743, 1106523, 5569230, 916122, 844179]"
739,992,"[857503, 913210, 1029743, 1106523, 5569230]"
740,993,"[1138443, 1055425, 1024306, 971922, 5569471]"
741,996,"[1101010, 854852, 1044078, 1018740, 819978]"
742,997,"[1070820, 8090521, 892531, 9835509, 1029743]"
743,998,"[8090521, 1037840, 8090509, 8090537, 1106523]"
744,999,"[1029743, 983584, 944139, 1081177, 5569230]"
745,1000,"[986912, 6034857, 1056509, 976199, 1068719]"
746,1001,"[890695, 834117, 1051211, 12301109, 866211]"
747,1003,"[1070820, 5569230, 5569374, 1044078, 940947]"
748,1004,"[1029743, 854405, 930118, 999779, 1050851]"
749,1005,"[1004906, 8090537, 844179, 8090532, 952163]"
750,1007,"[1029743, 1044078, 8090537, 1004906, 1087102]"
751,1008,"[993638, 5569230, 835098, 1020581, 12301100]"
752,1010,"[1070820, 866211, 1127831, 940947, 12810393]"
753,1011,"[916122, 951412, 985999, 1126899, 1070820]"
754,1012,"[1070820, 986912, 839419, 878996, 854405]"
755,1014,"[1029743, 1127831, 866211, 823704, 1044078]"
756,1015,"[857503, 1004906, 832678, 6602697, 913210]"
757,1018,"[1070820, 5569374, 8090521, 5569845, 1000237]"
758,1019,"[1106523, 986912, 1044078, 1029743, 5569230]"
759,1020,"[1070820, 844179, 948650, 10344585, 899624]"
760,1021,"[1029743, 10344585, 1122358, 866211, 7139529]"
761,1023,"[1062002, 957736, 878996, 872137, 1127831]"
762,1024,"[1097001, 1106523, 1043751, 5569230, 1044078]"
763,1025,"[8090537, 8090521, 1106523, 1029743, 1044078]"
764,1027,"[1132771, 1051323, 863447, 1018740, 1101010]"
765,1029,"[1040807, 1126899, 1018740, 933835, 9835509]"
766,1030,"[1070820, 854852, 986912, 940947, 1101010]"
767,1034,"[1126899, 1081177, 965766, 944534, 965267]"
768,1038,"[12301405, 12810393, 935317, 893018, 878996]"
769,1039,"[1029743, 5569230, 1040807, 835098, 1137775]"
770,1040,"[1126899, 1075368, 8090532, 935317, 10344585]"
771,1041,"[1106523, 1044078, 999779, 1051323, 1004906]"
772,1042,"[985999, 916122, 948670, 951412, 1070702]"
773,1043,"[1029743, 1106523, 5569230, 916122, 844179]"
774,1045,"[935317, 971922, 834117, 1127831, 844179]"
775,1046,"[1126899, 6034857, 1105488, 854852, 857503]"
776,1047,"[1029743, 12301100, 8090537, 1040807, 1044078]"
777,1050,"[1106523, 899624, 1004906, 863447, 1044078]"
778,1051,"[1029743, 1072523, 1029743, 1106523, 5569230]"
779,1053,"[971922, 1138443, 1127831, 951412, 1137775]"
780,1057,"[892531, 930118, 908318, 866211, 1062128]"
781,1058,"[993638, 986912, 1013928, 933835, 893018]"
782,1060,"[5569230, 8090521, 916122, 999714, 5568378]"
783,1061,"[1106523, 899624, 8090537, 832678, 12946027]"
784,1062,"[1029743, 5569845, 957736, 1044078, 940947]"
785,1064,"[8090532, 916122, 5568729, 1138443, 965766]"
786,1066,"[986912, 5569230, 835098, 854405, 965766]"
787,1067,"[1029743, 866211, 1012587, 8090532, 930118]"
788,1068,"[986912, 8090537, 1025611, 5569845, 999779]"
789,1069,"[5569230, 1029743, 916122, 12301109, 831628]"
790,1070,"[1029743, 1112238, 1044078, 901062, 8090536]"
791,1071,"[986912, 1029743, 5569845, 12301405, 985999]"
792,1073,"[5569230, 916122, 878996, 1126899, 9835509]"
793,1074,"[10344585, 1029743, 823704, 5569230, 902172]"
794,1075,"[844179, 823704, 1029743, 1106523, 999270]"
795,1076,"[8090521, 844179, 916122, 1075368, 1106523]"
796,1077,"[893018, 5569230, 1043751, 835098, 5569845]"
797,1078,"[1126899, 1106523, 1026118, 878996, 1127831]"
798,1080,"[949023, 1029743, 8090537, 1067695, 1106523]"
799,1081,"[946995, 899624, 1106523, 5569230, 8090521]"
800,1082,"[1044078, 1106523, 844179, 863447, 8090521]"
801,1083,"[8065410, 1044078, 1029743, 828106, 940947]"
802,1084,"[1122358, 844179, 901062, 957736, 878996]"
803,1085,"[1029743, 1040807, 874972, 1106523, 1020581]"
804,1086,"[971922, 1138443, 854852, 832678, 883003]"
805,1087,"[1029743, 1106523, 1044078, 5569230, 1038663]"
806,1088,"[1051211, 832678, 1068719, 1106523, 8090537]"
807,1089,"[1029743, 982469, 916122, 1068292, 8090521]"
808,1090,"[1081177, 844179, 1106523, 944836, 835098]"
809,1091,"[1075368, 1029743, 5569230, 899624, 5568489]"
810,1092,"[893018, 8090521, 871756, 983584, 5569230]"
811,1093,"[1029743, 854405, 12302069, 857503, 1004906]"
812,1094,"[1029743, 933835, 983584, 12301405, 1138443]"
813,1096,"[854852, 1026118, 857503, 1127831, 834117]"
814,1097,"[8090440, 838186, 1106523, 5569230, 982469]"
815,1098,"[5585510, 901062, 1070820, 983584, 899624]"
816,1100,"[849202, 1029743, 1106523, 5569230, 916122]"
817,1102,"[1029743, 866211, 878996, 1025611, 7139529]"
818,1103,"[1126899, 1029743, 5569230, 1062128, 1087102]"
819,1104,"[986912, 866211, 857503, 1127831, 993638]"
820,1105,"[957736, 5569230, 1029743, 1106523, 5569230]"
821,1106,"[916122, 1044078, 849202, 893018, 5585510]"
822,1108,"[1018740, 1029743, 1029743, 1106523, 5569230]"
823,1109,"[908318, 948670, 1070820, 1029743, 854852]"
824,1110,"[1070820, 8090521, 854852, 1044078, 854405]"
825,1111,"[1106523, 854852, 5569230, 1082185, 5585510]"
826,1112,"[1075368, 866211, 1127831, 5569471, 1082185]"
827,1113,"[916122, 1126899, 985999, 5569471, 1004906]"
828,1114,"[1044078, 1029743, 8090521, 12810393, 12302069]"
829,1115,"[5569471, 844179, 951412, 976199, 916122]"
830,1117,"[1106523, 5569230, 854852, 5569845, 12810393]"
831,1119,"[8177622, 834117, 1044078, 913210, 901062]"
832,1120,"[1122358, 1044078, 849202, 12302069, 1004906]"
833,1121,"[1070820, 5569230, 9835509, 1029743, 999858]"
834,1123,"[986912, 1126899, 1081177, 871756, 5585510]"
835,1124,"[8090537, 8090521, 1029743, 5585510, 1106523]"
836,1127,"[5569230, 1029743, 5569471, 907631, 909268]"
837,1128,"[1106523, 935317, 1081177, 957736, 1044078]"
838,1129,"[1029743, 1128016, 839656, 5569230, 857503]"
839,1130,"[1137775, 899624, 1044078, 993638, 896613]"
840,1131,"[1029743, 916122, 7139529, 12301109, 999858]"
841,1132,"[1044078, 8090537, 1025611, 910673, 1004906]"
842,1133,"[1029743, 1106523, 930118, 878996, 1122358]"
843,1134,"[1106523, 1070820, 854852, 857503, 951412]"
844,1135,"[1029743, 893018, 1044078, 998119, 951412]"
845,1136,"[1029743, 844179, 1051323, 1070702, 1004906]"
846,1137,"[823704, 5585510, 1024306, 12301405, 1068719]"
847,1138,"[1106523, 957951, 1051323, 8090440, 899624]"
848,1139,"[872137, 849202, 985999, 866211, 878996]"
849,1141,"[1029743, 1044078, 1056509, 1132771, 12301405]"
850,1142,"[1067695, 916122, 874972, 995965, 985999]"
851,1145,"[1106523, 5569845, 1025611, 5569230, 986912]"
852,1146,"[1029743, 937292, 933067, 1042907, 1070702]"
853,1147,"[1106523, 926905, 1016800, 854852, 896613]"
854,1149,"[986912, 8090440, 1106523, 1026118, 965267]"
855,1151,"[982469, 1106523, 1132771, 6602697, 935317]"
856,1152,"[1029743, 986912, 944139, 838186, 5569374]"
857,1154,"[1106523, 893018, 949023, 983584, 857503]"
858,1155,"[1016800, 1044078, 1012587, 926905, 893018]"
859,1157,"[1070820, 916122, 908318, 999858, 857503]"
860,1158,"[8090521, 948670, 8090536, 854852, 1106523]"
861,1159,"[5585510, 8090532, 10344585, 878996, 901062]"
862,1160,"[1106523, 1044078, 844179, 12301100, 1004906]"
863,1161,"[1070820, 866211, 897954, 965267, 976199]"
864,1163,"[1029743, 1056509, 910032, 940947, 12810393]"
865,1164,"[1070820, 1062002, 857503, 901062, 908318]"
866,1166,"[1029743, 839419, 839656, 899624, 6442594]"
867,1167,"[1070820, 1062002, 908318, 5569471, 944836]"
868,1168,"[854852, 1040807, 916122, 1127831, 995965]"
869,1169,"[910673, 1038663, 1106523, 883003, 12946027]"
870,1171,"[1029743, 893018, 993638, 834117, 985999]"
871,1172,"[1029743, 1038663, 999779, 893018, 1106523]"
872,1174,"[1106523, 896862, 1068719, 1012587, 986912]"
873,1175,"[1075368, 985999, 951412, 1055425, 8177622]"
874,1176,"[1029743, 1106523, 5569230, 916122, 844179]"
875,1178,"[1070702, 1044078, 863447, 838186, 948650]"
876,1179,"[1056509, 971922, 883003, 957063, 844179]"
877,1180,"[1029743, 1122358, 1044078, 965766, 1000753]"
878,1182,"[1106523, 880150, 1029743, 5569230, 999779]"
879,1183,"[916122, 1044078, 1135258, 1106523, 899624]"
880,1185,"[1106523, 1013928, 871756, 844179, 910673]"
881,1186,"[1126899, 1070820, 866211, 951412, 1105488]"
882,1187,"[910673, 1106523, 1013928, 982469, 1044078]"
883,1188,"[1044078, 1004906, 12301405, 1112238, 12301109]"
884,1189,"[1106523, 1026118, 1023720, 871611, 930118]"
885,1190,"[8090537, 12810393, 8090521, 1037840, 866211]"
886,1191,"[5569230, 999104, 916122, 874972, 986912]"
887,1192,"[1068719, 1081177, 844179, 12301109, 910673]"
888,1193,"[8090537, 8090521, 913210, 1013928, 957951]"
889,1194,"[1044078, 839419, 986912, 849202, 1106523]"
890,1195,"[1075368, 8090521, 1029743, 1027168, 1097001]"
891,1196,"[901062, 857503, 866211, 1127831, 1070820]"
892,1197,"[1029743, 8090521, 1137775, 8090532, 933835]"
893,1198,"[901062, 874972, 1000753, 948670, 1127831]"
894,1201,"[8090537, 1056509, 1029743, 8090521, 5569230]"
895,1202,"[916122, 1097001, 8090536, 1072523, 952163]"
896,1203,"[1106523, 1042438, 866211, 1044078, 1072523]"
897,1204,"[1106523, 926905, 823704, 885863, 1044078]"
898,1205,"[1029743, 1075368, 5569230, 8090521, 913210]"
899,1206,"[1106523, 896862, 1044078, 849202, 916122]"
900,1207,"[5569374, 8090537, 8090521, 874972, 8090509]"
901,1208,"[866211, 916122, 1132771, 1044078, 844179]"
902,1209,"[957951, 1029743, 1106523, 5569230, 916122]"
903,1210,"[1070820, 857503, 1004906, 892531, 878996]"
904,1211,"[1070820, 999858, 1000753, 5585510, 7139529]"
905,1214,"[993638, 1029743, 1106523, 5569230, 916122]"
906,1216,"[5569471, 10344585, 946995, 5569230, 1040807]"
907,1217,"[916122, 1029743, 1075368, 944139, 1004906]"
908,1218,"[1070820, 1027168, 916122, 892531, 1026118]"
909,1219,"[933067, 1128016, 1004906, 901062, 834117]"
910,1221,"[5585510, 857503, 1029743, 1012587, 999104]"
911,1222,"[933835, 1106523, 5569230, 1037840, 5569845]"
912,1223,"[5569230, 1106523, 8090521, 5585510, 5568729]"
913,1224,"[1025611, 999779, 1138443, 899624, 866211]"
914,1225,"[1106523, 1081177, 916122, 1127831, 1070820]"
915,1226,"[1070820, 1081177, 1106523, 1004906, 854852]"
916,1227,"[1029743, 1106523, 5569230, 916122, 844179]"
917,1228,"[5569471, 1106523, 8090536, 1042438, 993638]"
918,1229,"[916122, 951412, 1070820, 1127831, 1000237]"
919,1230,"[1029743, 1106523, 1044078, 957736, 854852]"
920,1231,"[1029743, 965267, 1127831, 1070820, 5569230]"
921,1234,"[12810393, 971922, 1062128, 999858, 9835509]"
922,1236,"[1037840, 965766, 999779, 1106523, 902172]"
923,1238,"[916122, 1029743, 5569230, 8090537, 897954]"
924,1240,"[6034857, 1070820, 908318, 1081177, 944137]"
925,1241,"[1029743, 1037840, 1075368, 849202, 838186]"
926,1242,"[844179, 1112238, 1070820, 985999, 857503]"
927,1245,"[863447, 834117, 896613, 1128016, 828106]"
928,1246,"[1126899, 866211, 1040807, 957736, 983584]"
